代號,股票名稱,權重,持有數,Date
2383,台光電,4.8,457000,2026-04-14
2454,聯發科,2.22,443000,2026-04-14
8996,高力,1.21,373000,2026-04-14
2404,漢唐,0.98,368000,2026-04-14
3376,新日興,0.21,355000,2026-04-14
1319,東陽,0.08,355000,2026-04-14
3711,日月光投控,0.43,349000,2026-04-14
6223,旺矽,3.67,276000,2026-04-14
5289,宜鼎,0.94,274000,2026-04-14
6274,台燿,0.56,223000,2026-04-14
6691,洋基工程,0.29,159000,2026-04-14
2368,金像電,0.52,155000,2026-04-14
8464,億豐,0.16,142000,2026-04-14
3583,辛耘,0.24,120000,2026-04-14
3533,嘉澤,0.72,111000,2026-04-14
2059,川湖,1.06,106000,2026-04-14
8046,南電,0.19,103000,2026-04-14
7769,鴻勁,1.09,89000,2026-04-14
3131,弘塑,0.85,89000,2026-04-14
4441,振大環球,0.03,59000,2026-04-14
3665,貿聯-KY,0.39,58136,2026-04-14
3008,大立光,0.4,51000,2026-04-14
2548,華固,0.01,29600,2026-04-14
3529,力旺,0.22,23000,2026-04-14
5274,信驊,0.23,6000,2026-04-14
6510,精測,0.01,1000,2026-04-14
3443,創意,0.01,1000,2026-04-14
3264,欣銓,3.49,7078000,2026-04-16
6147,頎邦,2.1,6546000,2026-04-16
6257,矽格,3.22,6338000,2026-04-16
1785,光洋科,1.85,4611000,2026-04-16
3105,穩懋,5.46,3946000,2026-04-16
2347,聯強,0.86,3693000,2026-04-16
5536,聖暉*,7.47,3355000,2026-04-16
4958,臻鼎-KY,1.92,2654000,2026-04-16
6285,啟碁,1.88,2497000,2026-04-16
2303,聯電,0.47,2445000,2026-04-16
6139,亞翔,4.3,2278000,2026-04-16
6177,達麗,0.23,1784350,2026-04-16
2330,台積電,8.63,1468000,2026-04-16
4938,和碩,0.28,1236000,2026-04-16
2472,立隆電,0.61,1210000,2026-04-16
3030,德律,0.99,1135000,2026-04-16
2885,元大金,0.16,1102420,2026-04-16
2313,華通,0.76,1033000,2026-04-16
2360,致茂,4.94,855000,2026-04-16
3211,順達,0.77,780000,2026-04-16
2345,智邦,4.13,719000,2026-04-16
2308,台達電,3.59,690000,2026-04-16
6488,環球晶,1.04,683000,2026-04-16
2467,志聖,0.98,674000,2026-04-16
3491,昇達科,2.66,539000,2026-04-16
3017,奇鋐,3.7,538000,2026-04-16
6805,富世達,2.68,501000,2026-04-16
6669,緯穎,4.81,461000,2026-04-16
2383,台光電,4.94,457000,2026-04-16
2454,聯發科,2.37,443000,2026-04-16
8996,高力,1.17,373000,2026-04-16
3583,辛耘,0.73,370000,2026-04-16
2404,漢唐,0.97,368000,2026-04-16
3376,新日興,0.2,355000,2026-04-16
1319,東陽,0.08,355000,2026-04-16
3711,日月光投控,0.44,349000,2026-04-16
6223,旺矽,3.82,276000,2026-04-16
5289,宜鼎,0.84,274000,2026-04-16
6274,台燿,0.6,223000,2026-04-16
6691,洋基工程,0.29,159000,2026-04-16
2368,金像電,0.51,155000,2026-04-16
8464,億豐,0.15,142000,2026-04-16
3533,嘉澤,0.79,111000,2026-04-16
2059,川湖,1.03,106000,2026-04-16
8046,南電,0.21,103000,2026-04-16
7769,鴻勁,1.08,89000,2026-04-16
3131,弘塑,0.82,89000,2026-04-16
4441,振大環球,0.03,59000,2026-04-16
3665,貿聯-KY,0.39,58136,2026-04-16
3008,大立光,0.41,51000,2026-04-16
2548,華固,0.01,29600,2026-04-16
3529,力旺,0.24,23000,2026-04-16
5274,信驊,0.24,6000,2026-04-16
3443,創意,0.01,1000,2026-04-16
6510,精測,0.01,1000,2026-04-16
3264,欣銓,3.36,7078000,2026-04-18
6147,頎邦,2.08,6546000,2026-04-18
6257,矽格,3.11,6338000,2026-04-18
1785,光洋科,1.99,4611000,2026-04-18
3105,穩懋,5.87,3946000,2026-04-18
2347,聯強,0.86,3693000,2026-04-18
5536,聖暉*,7.64,3355000,2026-04-18
4958,臻鼎-KY,2.07,2654000,2026-04-18
6285,啟碁,1.82,2497000,2026-04-18
2303,聯電,0.49,2445000,2026-04-18
6139,亞翔,4.55,2278000,2026-04-18
6177,達麗,0.23,1784350,2026-04-18
2330,台積電,8.23,1468000,2026-04-18
4938,和碩,0.28,1236000,2026-04-18
2472,立隆電,0.62,1210000,2026-04-18
2467,志聖,1.79,1179000,2026-04-18
3030,德律,1.06,1135000,2026-04-18
2885,元大金,0.15,1102420,2026-04-18
2313,華通,0.75,1033000,2026-04-18
2360,致茂,5.32,855000,2026-04-18
3211,順達,0.77,780000,2026-04-18
2345,智邦,4.11,719000,2026-04-18
2308,台達電,3.51,690000,2026-04-18
6488,環球晶,0.95,683000,2026-04-18
3491,昇達科,2.49,539000,2026-04-18
3017,奇鋐,3.57,538000,2026-04-18
6805,富世達,2.59,501000,2026-04-18
6669,緯穎,4.84,461000,2026-04-18
2383,台光電,4.8,457000,2026-04-18
2454,聯發科,2.36,443000,2026-04-18
8996,高力,1.26,373000,2026-04-18
3583,辛耘,0.78,370000,2026-04-18
2404,漢唐,1.04,368000,2026-04-18
3376,新日興,0.19,355000,2026-04-18
1319,東陽,0.08,355000,2026-04-18
3711,日月光投控,0.43,349000,2026-04-18
6223,旺矽,3.96,276000,2026-04-18
5289,宜鼎,0.76,274000,2026-04-18
6274,台燿,0.58,223000,2026-04-18
6691,洋基工程,0.29,159000,2026-04-18
2368,金像電,0.5,155000,2026-04-18
8464,億豐,0.14,142000,2026-04-18
3533,嘉澤,0.76,111000,2026-04-18
2059,川湖,1.07,106000,2026-04-18
8046,南電,0.21,103000,2026-04-18
3131,弘塑,0.8,89000,2026-04-18
4441,振大環球,0.03,59000,2026-04-18
3665,貿聯-KY,0.38,58136,2026-04-18
2548,華固,0.01,29600,2026-04-18
3529,力旺,0.26,23000,2026-04-18
5274,信驊,0.23,6000,2026-04-18
3443,創意,0.01,1000,2026-04-18
6510,精測,0.01,1000,2026-04-18
3264,欣銓,4.1,8078000,2026-04-20
6147,頎邦,2.24,6546000,2026-04-20
6257,矽格,3.08,6338000,2026-04-20
1785,光洋科,1.92,4611000,2026-04-20
3105,穩懋,6.32,3946000,2026-04-20
2347,聯強,0.84,3693000,2026-04-20
5536,聖暉*,7.84,3355000,2026-04-20
4958,臻鼎-KY,2.23,2654000,2026-04-20
6285,啟碁,1.7,2497000,2026-04-20
2303,聯電,0.51,2445000,2026-04-20
6139,亞翔,4.63,2278000,2026-04-20
6177,達麗,0.22,1784350,2026-04-20
2330,台積電,8.05,1468000,2026-04-20
4938,和碩,0.28,1236000,2026-04-20
2472,立隆電,0.6,1210000,2026-04-20
2467,志聖,1.82,1179000,2026-04-20
3030,德律,1.05,1135000,2026-04-20
2885,元大金,0.15,1102420,2026-04-20
2313,華通,0.7,1033000,2026-04-20
2360,致茂,4.74,855000,2026-04-20
3211,順達,0.78,780000,2026-04-20
2345,智邦,3.9,719000,2026-04-20
2308,台達電,3.55,690000,2026-04-20
6488,環球晶,1.02,683000,2026-04-20
3491,昇達科,2.47,539000,2026-04-20
3017,奇鋐,3.63,538000,2026-04-20
6805,富世達,2.57,501000,2026-04-20
6669,緯穎,4.97,461000,2026-04-20
2383,台光電,4.76,457000,2026-04-20
2454,聯發科,2.28,443000,2026-04-20
8996,高力,1.21,373000,2026-04-20
3583,辛耘,0.81,370000,2026-04-20
2404,漢唐,1.02,368000,2026-04-20
3376,新日興,0.2,355000,2026-04-20
1319,東陽,0.07,355000,2026-04-20
3711,日月光投控,0.44,349000,2026-04-20
6223,旺矽,3.84,276000,2026-04-20
5289,宜鼎,0.76,274000,2026-04-20
6274,台燿,0.57,223000,2026-04-20
6691,洋基工程,0.29,159000,2026-04-20
2368,金像電,0.51,155000,2026-04-20
8464,億豐,0.14,142000,2026-04-20
3533,嘉澤,0.79,111000,2026-04-20
2059,川湖,1.07,106000,2026-04-20
8046,南電,0.22,103000,2026-04-20
3131,弘塑,0.77,89000,2026-04-20
4441,振大環球,0.03,59000,2026-04-20
3665,貿聯-KY,0.39,58136,2026-04-20
2548,華固,0.01,29600,2026-04-20
3529,力旺,0.27,23000,2026-04-20
5274,信驊,0.23,6000,2026-04-20
3443,創意,0.01,1000,2026-04-20
6510,精測,0.01,1000,2026-04-20
3264,欣銓,4.4,8078000,2026-04-22
6147,頎邦,2.4,6546000,2026-04-22
6257,矽格,3.06,6338000,2026-04-22
1785,光洋科,1.87,4611000,2026-04-22
3105,穩懋,6.14,3946000,2026-04-22
2347,聯強,0.8,3693000,2026-04-22
5536,聖暉*,7.79,3355000,2026-04-22
2303,聯電,0.62,3045000,2026-04-22
6285,啟碁,1.88,3000000,2026-04-22
4958,臻鼎-KY,2.17,2654000,2026-04-22
6139,亞翔,4.26,2278000,2026-04-22
6177,達麗,0.21,1784350,2026-04-22
2330,台積電,7.8,1468000,2026-04-22
4938,和碩,0.27,1236000,2026-04-22
2472,立隆電,0.58,1210000,2026-04-22
2467,志聖,1.82,1179000,2026-04-22
3030,德律,1.05,1135000,2026-04-22
2885,元大金,0.14,1102420,2026-04-22
2313,華通,0.66,1033000,2026-04-22
2360,致茂,4.5,855000,2026-04-22
3211,順達,0.84,780000,2026-04-22
2345,智邦,4.1,719000,2026-04-22
2308,台達電,3.6,690000,2026-04-22
6488,環球晶,1.06,683000,2026-04-22
2454,聯發科,3.35,563000,2026-04-22
3491,昇達科,2.4,539000,2026-04-22
3017,奇鋐,3.76,538000,2026-04-22
6805,富世達,2.58,501000,2026-04-22
6669,緯穎,5.2,461000,2026-04-22
2383,台光電,4.81,457000,2026-04-22
8996,高力,1.16,373000,2026-04-22
3583,辛耘,0.81,370000,2026-04-22
2404,漢唐,0.95,368000,2026-04-22
3376,新日興,0.2,355000,2026-04-22
1319,東陽,0.07,355000,2026-04-22
3711,日月光投控,0.42,349000,2026-04-22
6223,旺矽,3.45,276000,2026-04-22
5289,宜鼎,0.83,274000,2026-04-22
6274,台燿,0.56,223000,2026-04-22
6691,洋基工程,0.28,159000,2026-04-22
2368,金像電,0.5,155000,2026-04-22
8464,億豐,0.14,142000,2026-04-22
6510,精測,1.32,121000,2026-04-22
3533,嘉澤,0.76,111000,2026-04-22
2059,川湖,1.08,106000,2026-04-22
8046,南電,0.21,103000,2026-04-22
3131,弘塑,0.78,89000,2026-04-22
4441,振大環球,0.03,59000,2026-04-22
3665,貿聯-KY,0.38,58136,2026-04-22
2548,華固,0.01,29600,2026-04-22
3529,力旺,0.24,23000,2026-04-22
5274,信驊,0.25,6000,2026-04-22
3443,創意,0.01,1000,2026-04-22
3264,欣銓,4.22,8078000,2026-04-23
6147,頎邦,2.32,6546000,2026-04-23
6257,矽格,3.04,6338000,2026-04-23
2303,聯電,0.98,5045000,2026-04-23
1785,光洋科,1.76,4611000,2026-04-23
3105,穩懋,5.85,3946000,2026-04-23
2347,聯強,0.8,3693000,2026-04-23
5536,聖暉*,8.43,3355000,2026-04-23
6285,啟碁,1.73,3000000,2026-04-23
4958,臻鼎-KY,2.28,2654000,2026-04-23
6139,亞翔,4.29,2278000,2026-04-23
6177,達麗,0.22,1784350,2026-04-23
2330,台積電,8.08,1468000,2026-04-23
4938,和碩,0.27,1236000,2026-04-23
2472,立隆電,0.55,1210000,2026-04-23
2467,志聖,1.71,1199000,2026-04-23
3030,德律,0.97,1135000,2026-04-23
2885,元大金,0.15,1102420,2026-04-23
2313,華通,0.61,1033000,2026-04-23
2360,致茂,4.25,828000,2026-04-23
3211,順達,0.81,780000,2026-04-23
2345,智邦,3.96,719000,2026-04-23
2308,台達電,3.62,690000,2026-04-23
6488,環球晶,1.03,683000,2026-04-23
2454,聯發科,3.3,563000,2026-04-23
3491,昇達科,2.21,539000,2026-04-23
3017,奇鋐,3.82,538000,2026-04-23
6805,富世達,2.53,501000,2026-04-23
6669,緯穎,5.19,461000,2026-04-23
2383,台光電,4.96,457000,2026-04-23
8996,高力,1.19,373000,2026-04-23
3583,辛耘,0.87,370000,2026-04-23
2404,漢唐,0.95,368000,2026-04-23
3376,新日興,0.2,355000,2026-04-23
1319,東陽,0.07,355000,2026-04-23
3711,日月光投控,0.43,349000,2026-04-23
6223,旺矽,3.5,276000,2026-04-23
5289,宜鼎,0.8,274000,2026-04-23
6274,台燿,0.56,223000,2026-04-23
6691,洋基工程,0.28,159000,2026-04-23
2368,金像電,0.52,155000,2026-04-23
8464,億豐,0.14,142000,2026-04-23
6510,精測,1.23,121000,2026-04-23
3533,嘉澤,0.72,111000,2026-04-23
2059,川湖,1.01,106000,2026-04-23
8046,南電,0.22,103000,2026-04-23
3131,弘塑,0.74,89000,2026-04-23
4441,振大環球,0.03,59000,2026-04-23
3665,貿聯-KY,0.42,58136,2026-04-23
2548,華固,0.01,29600,2026-04-23
3529,力旺,0.24,23000,2026-04-23
5274,信驊,0.25,6000,2026-04-23
3443,創意,0.01,1000,2026-04-23
3264,欣銓,4.37,8078000,2026-04-24
6147,頎邦,2.44,6546000,2026-04-24
6257,矽格,3.02,6338000,2026-04-24
2303,聯電,0.97,5045000,2026-04-24
1785,光洋科,1.73,4611000,2026-04-24
3105,穩懋,5.56,3946000,2026-04-24
2347,聯強,0.79,3693000,2026-04-24
5536,聖暉*,8.39,3355000,2026-04-24
6285,啟碁,1.61,3000000,2026-04-24
4958,臻鼎-KY,2.37,2654000,2026-04-24
6139,亞翔,4.14,2278000,2026-04-24
6177,達麗,0.21,1784350,2026-04-24
2330,台積電,8.71,1548000,2026-04-24
4938,和碩,0.27,1236000,2026-04-24
2472,立隆電,0.54,1210000,2026-04-24
2467,志聖,1.66,1199000,2026-04-24
3030,德律,0.92,1135000,2026-04-24
2885,元大金,0.14,1102420,2026-04-24
2313,華通,0.57,1033000,2026-04-24
3211,順達,0.77,780000,2026-04-24
2360,致茂,3.58,724000,2026-04-24
2345,智邦,3.96,719000,2026-04-24
2308,台達電,3.68,690000,2026-04-24
6488,環球晶,1.02,683000,2026-04-24
2454,聯發科,3.59,573000,2026-04-24
3491,昇達科,2.18,539000,2026-04-24
3017,奇鋐,4.08,538000,2026-04-24
6669,緯穎,5.5,461000,2026-04-24
2383,台光電,5.26,457000,2026-04-24
8996,高力,1.08,373000,2026-04-24
3583,辛耘,0.78,370000,2026-04-24
2404,漢唐,0.94,368000,2026-04-24
3376,新日興,0.19,355000,2026-04-24
1319,東陽,0.07,355000,2026-04-24
3711,日月光投控,0.45,349000,2026-04-24
6805,富世達,1.68,341000,2026-04-24
6223,旺矽,3.3,276000,2026-04-24
5289,宜鼎,0.77,274000,2026-04-24
6274,台燿,0.6,223000,2026-04-24
6691,洋基工程,0.28,159000,2026-04-24
2368,金像電,0.55,155000,2026-04-24
8464,億豐,0.13,142000,2026-04-24
6510,精測,1.13,121000,2026-04-24
3533,嘉澤,0.72,111000,2026-04-24
2059,川湖,1.04,106000,2026-04-24
8046,南電,0.23,103000,2026-04-24
3131,弘塑,0.72,89000,2026-04-24
4441,振大環球,0.03,59000,2026-04-24
3665,貿聯-KY,0.41,58136,2026-04-24
2548,華固,0.01,29600,2026-04-24
3529,力旺,0.23,23000,2026-04-24
5274,信驊,0.25,6000,2026-04-24
3443,創意,0.01,1000,2026-04-24
